timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-04-16T10:33:18,codecarbon,0d5ff97c-ab6a-4d89-ae86-0189a57a4082,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,333.138002599997,0.0022641406512388493,6.796404593796618e-06,0.0,16.74824000528499,11.948681831359863,0.0,0.0056238233879437605,0.0011031984593731722,0.006727021847316932,Greece,GRC,attica,,,Windows-10-10.0.26100-SP0,3.10.16,2.8.3,20,12th Gen Intel(R) Core(TM) i7-12700F,1,1 x NVIDIA GeForce RTX 3050,23.497,37.9621,31.86315155029297,machine,N,1.0
